Year,Region,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity,1인당 개인소득
2020,Jeollabuk-do,8.2,1.8,3.6,-3.9,False,False,19991.0
2020,Jeollabuk-do,8.5,2.3,4.5,-4.2,False,False,19991.0
2021,Jeollabuk-do,8.6,2.0,3.0,-3.8,False,False,20745.0
2021,Jeollabuk-do,8.2,2.2,3.1,-3.6,False,False,20745.0
2021,Jeollabuk-do,8.4,2.2,2.9,-4.1,False,False,20745.0
2021,Jeollabuk-do,8.7,2.3,3.0,-4.1,False,False,20745.0
2021,Jeollabuk-do,8.0,2.1,2.9,-4.0,False,False,20745.0
2021,Jeollabuk-do,8.1,2.0,2.9,-3.8,False,False,20745.0
2021,Jeollabuk-do,7.6,1.9,2.9,-3.3,False,False,20745.0
2021,Jeollabuk-do,8.0,2.4,2.8,-4.0,False,False,20745.0
2021,Jeollabuk-do,8.2,2.1,2.8,-3.9,False,False,20745.0
2021,Jeollabuk-do,9.0,1.8,2.8,-5.1,False,False,20745.0
2021,Jeollabuk-do,8.9,2.0,3.3,-5.2,False,False,20745.0
2021,Jeollabuk-do,9.4,2.2,3.6,-5.9,False,False,20745.0
2022,Jeollabuk-do,9.0,1.9,5.5,-4.4,False,False,22262.0
2022,Jeollabuk-do,10.1,1.8,2.9,-5.8,False,False,22262.0
2022,Jeollabuk-do,5.6,2.2,2.9,2.9,False,False,22262.0
2022,Jeollabuk-do,12.3,1.9,2.8,2.9,False,False,22262.0
2022,Jeollabuk-do,9.1,2.1,3.2,-5.6,False,False,22262.0
2022,Jeollabuk-do,8.4,1.8,2.8,-4.3,False,False,22262.0
2000,Jeollanam-do,9.7,2.0,6.7,5.0,False,False,14373.365853658537
2000,Jeollanam-do,9.0,2.2,6.5,4.9,False,False,14373.365853658537
2000,Jeollanam-do,9.0,2.4,7.0,4.3,False,False,14373.365853658537
2000,Jeollanam-do,8.0,1.8,6.6,4.3,False,False,14373.365853658537
2000,Jeollanam-do,7.7,2.1,7.0,3.9,False,False,14373.365853658537
2000,Jeollanam-do,7.9,1.9,5.4,2.9,False,False,14373.365853658537
2000,Jeollanam-do,8.0,2.1,3.9,2.7,False,False,14373.365853658537
2000,Jeollanam-do,7.8,2.5,3.6,3.9,False,False,14373.365853658537
2000,Jeollanam-do,8.6,2.1,3.4,3.6,False,False,14373.365853658537
2000,Jeollanam-do,8.8,2.0,4.7,3.1,False,False,14373.365853658537
2000,Jeollanam-do,9.2,2.1,6.0,2.4,False,False,14373.365853658537
2000,Jeollanam-do,8.5,1.8,6.8,2.8,False,False,14373.365853658537
2001,Jeollanam-do,8.6,1.9,5.5,4.6,False,False,14373.365853658537
2001,Jeollanam-do,9.0,2.4,5.6,3.7,False,False,14373.365853658537
2001,Jeollanam-do,9.5,2.3,5.6,3.3,False,False,14373.365853658537
2001,Jeollanam-do,8.8,2.0,6.0,2.8,False,False,14373.365853658537
2001,Jeollanam-do,8.3,2.1,6.0,1.6,False,False,14373.365853658537
2001,Jeollanam-do,7.6,2.4,4.8,1.7,False,False,14373.365853658537
2001,Jeollanam-do,7.9,2.4,3.7,1.6,False,False,14373.365853658537
2001,Jeollanam-do,8.1,2.6,3.8,1.6,False,False,14373.365853658537
2001,Jeollanam-do,7.8,2.3,3.7,2.7,False,False,14373.365853658537
2001,Jeollanam-do,8.9,2.3,4.0,1.2,False,False,14373.365853658537
2001,Jeollanam-do,8.9,2.2,5.9,0.7,False,False,14373.365853658537
2001,Jeollanam-do,8.2,2.1,6.7,1.3,False,False,14373.365853658537
2002,Jeollanam-do,8.1,2.5,5.5,3.1,False,False,8716.0
2002,Jeollanam-do,8.3,2.5,4.8,2.7,False,False,8716.0
2002,Jeollanam-do,8.4,2.4,5.6,2.2,False,False,8716.0
2002,Jeollanam-do,8.3,2.4,5.7,1.3,False,False,8716.0
2002,Jeollanam-do,8.1,2.5,6.2,0.9,False,False,8716.0
2002,Jeollanam-do,7.9,2.3,4.0,0.5,False,False,8716.0
2002,Jeollanam-do,7.9,2.6,3.5,1.0,False,False,8716.0
2002,Jeollanam-do,8.2,2.9,3.5,0.5,False,False,8716.0
2002,Jeollanam-do,8.3,2.7,3.0,0.6,False,False,8716.0
2002,Jeollanam-do,9.1,2.9,4.1,-0.5,False,False,8716.0
2002,Jeollanam-do,9.3,2.5,5.6,-0.7,False,False,8716.0
2002,Jeollanam-do,9.5,2.5,6.3,-1.8,False,False,8716.0
2003,Jeollanam-do,9.0,2.5,5.0,1.1,False,False,9219.0
2003,Jeollanam-do,8.6,3.3,4.9,1.6,False,False,9219.0
2003,Jeollanam-do,8.3,3.2,4.9,1.1,False,False,9219.0
2003,Jeollanam-do,8.1,3.0,5.6,1.3,False,False,9219.0
2003,Jeollanam-do,8.5,2.6,5.2,0.1,False,False,9219.0
2003,Jeollanam-do,8.3,3.4,4.7,-0.2,False,False,9219.0
2003,Jeollanam-do,7.7,3.7,4.3,0.6,False,False,9219.0
2003,Jeollanam-do,8.1,3.1,3.9,0.1,False,False,9219.0
2003,Jeollanam-do,8.6,2.8,3.2,0.8,False,False,9219.0
2003,Jeollanam-do,9.5,2.8,4.6,0.0,False,False,9219.0
2003,Jeollanam-do,9.1,2.7,5.1,-0.2,False,False,9219.0
2003,Jeollanam-do,8.8,2.6,6.5,-0.7,False,False,9219.0
2004,Jeollanam-do,8.7,2.4,5.0,1.9,False,False,10036.0
2004,Jeollanam-do,8.4,2.8,4.8,1.2,False,False,10036.0
2004,Jeollanam-do,9.3,2.6,5.1,0.6,False,False,10036.0
2004,Jeollanam-do,9.0,2.2,4.7,-0.1,False,False,10036.0
2004,Jeollanam-do,8.3,2.3,5.2,0.3,False,False,10036.0
2004,Jeollanam-do,8.6,2.5,5.3,-0.5,False,False,10036.0
2004,Jeollanam-do,7.9,2.4,3.8,0.3,False,False,10036.0
2004,Jeollanam-do,8.2,2.6,3.9,0.1,False,False,10036.0
2004,Jeollanam-do,8.7,2.2,3.2,-0.3,False,False,10036.0
2004,Jeollanam-do,8.6,2.5,4.2,-0.3,False,False,10036.0
2004,Jeollanam-do,8.5,2.4,5.6,-1.0,False,False,10036.0
2004,Jeollanam-do,8.7,2.4,7.3,-1.5,False,False,10036.0
2005,Jeollanam-do,8.5,2.2,5.4,0.8,False,False,10644.0
2005,Jeollanam-do,8.3,2.4,4.4,0.4,False,False,10644.0
2005,Jeollanam-do,8.7,2.4,5.4,0.5,False,False,10644.0
2005,Jeollanam-do,9.2,1.9,5.4,-1.0,False,False,10644.0
2005,Jeollanam-do,8.2,2.3,5.9,-0.7,False,False,10644.0
2005,Jeollanam-do,7.7,2.2,4.9,0.2,False,False,10644.0
2005,Jeollanam-do,7.7,2.2,4.3,-0.2,False,False,10644.0
2005,Jeollanam-do,7.3,2.4,4.1,0.0,False,False,10644.0
2005,Jeollanam-do,8.0,2.2,3.4,-0.3,False,False,10644.0
2005,Jeollanam-do,8.4,2.3,4.3,-1.0,False,False,10644.0
2005,Jeollanam-do,8.5,2.1,5.8,-0.2,False,False,10644.0
2005,Jeollanam-do,8.6,2.0,7.2,-1.7,False,False,10644.0
2006,Jeollanam-do,8.5,2.2,5.3,0.5,False,False,11110.0
2006,Jeollanam-do,8.6,2.7,5.3,0.4,False,False,11110.0
2006,Jeollanam-do,8.7,2.3,5.6,0.1,False,False,11110.0
2006,Jeollanam-do,8.8,2.0,5.3,-0.4,False,False,11110.0
2006,Jeollanam-do,8.1,2.0,5.8,0.0,False,False,11110.0
2006,Jeollanam-do,7.7,2.5,5.4,-0.1,False,False,11110.0
2006,Jeollanam-do,7.8,2.0,4.6,-0.1,False,False,11110.0
2006,Jeollanam-do,8.1,2.5,4.6,-0.3,False,False,11110.0
2006,Jeollanam-do,8.0,2.3,3.9,0.3,False,False,11110.0
2006,Jeollanam-do,8.2,2.1,4.4,-0.4,False,False,11110.0
2006,Jeollanam-do,8.7,2.5,6.2,-0.4,False,False,11110.0
2006,Jeollanam-do,8.8,2.0,8.2,-1.7,False,False,11110.0
2007,Jeollanam-do,8.6,2.3,6.8,1.6,False,False,11424.0
2007,Jeollanam-do,8.6,2.4,6.3,0.9,False,False,11424.0
2007,Jeollanam-do,8.0,2.4,5.6,1.4,False,False,11424.0
2007,Jeollanam-do,8.0,2.3,5.6,1.0,False,False,11424.0
2007,Jeollanam-do,8.0,2.0,6.1,0.6,False,False,11424.0
2007,Jeollanam-do,8.1,2.0,5.5,0.5,False,False,11424.0
2007,Jeollanam-do,7.3,2.3,4.5,1.1,False,False,11424.0
2007,Jeollanam-do,7.9,2.5,4.8,1.3,False,False,11424.0
2007,Jeollanam-do,8.5,1.7,3.4,1.7,False,False,11424.0
2007,Jeollanam-do,8.8,2.1,5.4,1.0,False,False,11424.0
2007,Jeollanam-do,9.0,2.1,6.2,0.6,False,False,11424.0
2007,Jeollanam-do,8.5,2.1,7.1,-0.3,False,False,11424.0
2008,Jeollanam-do,8.5,2.2,6.7,1.9,False,False,12013.0
2008,Jeollanam-do,9.3,2.4,5.5,-0.1,False,False,12013.0
2008,Jeollanam-do,9.6,2.2,5.9,-0.3,False,False,12013.0
2008,Jeollanam-do,8.4,2.4,5.3,0.1,False,False,12013.0
2008,Jeollanam-do,8.3,2.3,5.9,-0.3,False,False,12013.0
2008,Jeollanam-do,7.9,2.5,5.2,0.0,False,False,12013.0
2008,Jeollanam-do,7.5,2.0,4.9,1.0,False,False,12013.0
2008,Jeollanam-do,7.3,2.3,4.5,0.9,False,False,12013.0
2008,Jeollanam-do,7.1,1.5,3.8,1.5,False,False,12013.0
2008,Jeollanam-do,8.7,1.8,5.1,-0.7,False,False,12013.0
2008,Jeollanam-do,8.3,2.3,5.4,-0.2,False,False,12013.0
2008,Jeollanam-do,9.1,2.3,7.2,-1.5,False,False,12013.0
2009,Jeollanam-do,9.0,1.9,5.9,1.4,False,False,12643.0
2009,Jeollanam-do,8.1,2.4,5.6,0.8,False,False,12643.0
2009,Jeollanam-do,7.8,2.1,5.6,0.7,False,False,12643.0
2009,Jeollanam-do,8.5,2.0,5.5,-0.1,False,False,12643.0
2009,Jeollanam-do,8.1,2.1,5.6,-0.1,False,False,12643.0
2009,Jeollanam-do,8.0,2.6,5.2,-0.1,False,False,12643.0
2009,Jeollanam-do,7.4,2.3,4.7,0.4,False,False,12643.0
2009,Jeollanam-do,8.1,2.0,4.4,0.0,False,False,12643.0
2009,Jeollanam-do,8.4,2.5,4.4,0.4,False,False,12643.0
2009,Jeollanam-do,8.1,2.3,4.2,0.0,False,False,12643.0
2009,Jeollanam-do,8.7,2.2,5.2,-0.8,False,False,12643.0
2009,Jeollanam-do,8.4,2.3,6.8,-1.2,False,False,12643.0
2010,Jeollanam-do,8.4,2.2,5.7,1.7,False,False,13161.0
2010,Jeollanam-do,8.5,2.1,5.2,0.4,False,False,13161.0
2010,Jeollanam-do,8.4,2.1,5.7,0.7,False,False,13161.0
2010,Jeollanam-do,8.8,2.2,5.9,-0.1,False,False,13161.0
2010,Jeollanam-do,8.6,2.2,5.5,-0.6,False,False,13161.0
2010,Jeollanam-do,7.8,2.5,6.2,0.0,False,False,13161.0
2010,Jeollanam-do,7.5,2.5,4.9,0.9,False,False,13161.0
2010,Jeollanam-do,8.2,2.1,4.9,0.1,False,False,13161.0
2010,Jeollanam-do,8.5,2.1,4.0,0.8,False,False,13161.0
2010,Jeollanam-do,8.8,2.1,4.5,0.2,False,False,13161.0
2010,Jeollanam-do,8.9,2.8,5.9,0.6,False,False,13161.0
2010,Jeollanam-do,8.6,2.5,7.4,-1.0,False,False,13161.0
2011,Jeollanam-do,9.3,2.1,5.7,1.8,False,False,13374.0
2011,Jeollanam-do,9.1,2.0,5.4,0.4,False,False,13374.0
2011,Jeollanam-do,8.4,2.1,5.4,1.2,False,False,13374.0
2011,Jeollanam-do,8.9,1.9,5.6,-0.1,False,False,13374.0
2011,Jeollanam-do,8.4,2.3,6.1,-0.3,False,False,13374.0
2011,Jeollanam-do,8.0,2.4,5.5,0.3,False,False,13374.0
2011,Jeollanam-do,7.4,2.1,4.4,1.2,False,False,13374.0
2011,Jeollanam-do,7.8,2.1,4.8,0.6,False,False,13374.0
2011,Jeollanam-do,8.7,2.2,4.1,-0.1,False,False,13374.0
2011,Jeollanam-do,8.4,2.1,4.7,0.1,False,False,13374.0
2011,Jeollanam-do,8.4,2.4,5.8,-0.2,False,False,13374.0
2011,Jeollanam-do,8.8,2.3,7.3,-1.6,False,False,13374.0
2012,Jeollanam-do,9.4,1.9,5.9,1.4,False,False,13982.0
2012,Jeollanam-do,11.1,2.2,5.6,-1.9,False,False,13982.0
2012,Jeollanam-do,9.3,1.8,5.8,-0.2,False,False,13982.0
2012,Jeollanam-do,9.1,1.8,5.5,-0.3,False,False,13982.0
2012,Jeollanam-do,8.6,2.3,4.8,0.2,False,False,13982.0
2012,Jeollanam-do,7.7,2.3,5.3,0.8,False,False,13982.0
2012,Jeollanam-do,7.9,2.3,4.2,0.7,False,False,13982.0
2012,Jeollanam-do,7.7,2.1,4.2,1.2,False,False,13982.0
2012,Jeollanam-do,8.3,2.3,3.6,1.0,False,False,13982.0
2012,Jeollanam-do,9.4,2.4,4.7,-0.3,False,False,13982.0
2012,Jeollanam-do,8.6,2.1,5.7,0.5,False,False,13982.0
2012,Jeollanam-do,9.0,1.9,6.8,-1.7,False,False,13982.0
2013,Jeollanam-do,9.3,2.1,6.0,0.7,False,False,14575.0
2013,Jeollanam-do,9.5,2.0,5.3,-0.1,False,False,14575.0
2013,Jeollanam-do,9.3,2.0,4.6,-0.9,False,False,14575.0
2013,Jeollanam-do,9.0,2.2,5.2,-0.8,False,False,14575.0
2013,Jeollanam-do,8.4,2.3,6.0,-0.8,False,False,14575.0
2013,Jeollanam-do,7.7,2.0,5.4,-0.3,False,False,14575.0
2013,Jeollanam-do,7.9,2.3,5.1,-0.1,False,False,14575.0
2013,Jeollanam-do,8.0,2.1,4.9,0.2,False,False,14575.0
2013,Jeollanam-do,8.5,2.0,3.8,0.1,False,False,14575.0
2013,Jeollanam-do,8.1,2.3,5.1,-0.3,False,False,14575.0
2013,Jeollanam-do,9.0,2.4,5.5,-1.3,False,False,14575.0
2013,Jeollanam-do,8.8,2.2,6.4,-2.3,False,False,14575.0
2014,Jeollanam-do,9.0,2.0,5.8,-0.1,False,False,15039.0
2014,Jeollanam-do,9.4,2.5,5.8,-0.5,False,False,15039.0
2014,Jeollanam-do,9.0,2.3,5.1,-0.8,False,False,15039.0
2014,Jeollanam-do,8.2,2.2,5.0,-0.4,False,False,15039.0
2014,Jeollanam-do,8.4,2.1,5.2,-0.9,False,False,15039.0
2014,Jeollanam-do,8.1,2.3,5.0,-0.6,False,False,15039.0
2014,Jeollanam-do,7.7,2.3,4.5,0.1,False,False,15039.0
2014,Jeollanam-do,8.0,1.9,4.2,-0.4,False,False,15039.0
2014,Jeollanam-do,8.4,2.1,3.8,-0.4,False,False,15039.0
2014,Jeollanam-do,8.4,2.1,4.8,-0.6,False,False,15039.0
2014,Jeollanam-do,8.4,2.4,4.2,-1.1,False,False,15039.0
2014,Jeollanam-do,9.0,2.1,6.0,-2.1,False,False,15039.0
2015,Jeollanam-do,9.4,2.0,5.7,0.0,False,False,16067.0
2015,Jeollanam-do,10.2,2.0,4.3,-1.4,False,False,16067.0
2015,Jeollanam-do,10.4,2.0,5.0,-1.7,False,False,16067.0
2015,Jeollanam-do,9.2,2.2,5.0,-0.8,False,False,16067.0
2015,Jeollanam-do,8.2,1.9,5.0,-0.3,False,False,16067.0
2015,Jeollanam-do,7.9,2.6,5.4,-0.6,False,False,16067.0
2015,Jeollanam-do,7.7,2.0,4.3,-0.1,False,False,16067.0
2015,Jeollanam-do,8.0,2.0,4.2,-0.3,False,False,16067.0
2015,Jeollanam-do,8.1,2.1,3.8,0.0,False,False,16067.0
2015,Jeollanam-do,8.7,2.3,4.6,-0.8,False,False,16067.0
2015,Jeollanam-do,8.5,2.1,5.3,-1.1,False,False,16067.0
2015,Jeollanam-do,8.8,2.5,6.2,-2.2,False,False,16067.0
2016,Jeollanam-do,9.4,2.1,4.8,-0.3,False,False,16528.0
2016,Jeollanam-do,9.8,2.1,4.7,-1.6,False,False,16528.0
2016,Jeollanam-do,9.6,1.9,4.4,-1.3,False,False,16528.0
2016,Jeollanam-do,8.6,1.9,4.8,-0.9,False,False,16528.0
2016,Jeollanam-do,8.4,2.2,4.9,-1.5,False,False,16528.0
2016,Jeollanam-do,7.7,2.0,4.9,-0.4,False,False,16528.0
2016,Jeollanam-do,8.3,1.9,3.9,-1.2,False,False,16528.0
2016,Jeollanam-do,8.3,2.2,4.1,-0.8,False,False,16528.0
2016,Jeollanam-do,8.3,2.1,3.3,-1.1,False,False,16528.0
2016,Jeollanam-do,8.5,2.1,4.1,-1.6,False,False,16528.0
2016,Jeollanam-do,9.1,2.5,5.0,-2.3,False,False,16528.0
2016,Jeollanam-do,9.2,2.2,5.2,-3.4,False,False,16528.0
2017,Jeollanam-do,9.2,2.0,4.8,-1.0,False,False,17043.0
2017,Jeollanam-do,9.0,2.3,5.0,-2.2,False,False,17043.0
2017,Jeollanam-do,8.8,2.3,4.7,-1.2,False,False,17043.0
2017,Jeollanam-do,9.0,1.8,3.9,-2.2,False,False,17043.0
2017,Jeollanam-do,8.9,2.3,4.8,-2.7,False,False,17043.0
2017,Jeollanam-do,8.5,2.3,4.3,-2.2,False,False,17043.0
2017,Jeollanam-do,8.4,2.0,3.7,-2.0,False,False,17043.0
2017,Jeollanam-do,9.0,2.0,3.8,-2.8,False,False,17043.0
2017,Jeollanam-do,8.6,2.2,3.3,-1.8,False,False,17043.0
2017,Jeollanam-do,9.0,2.1,3.2,-2.9,False,False,17043.0
2017,Jeollanam-do,9.3,2.1,4.5,-3.3,False,False,17043.0
2017,Jeollanam-do,9.5,2.2,5.3,-4.0,False,False,17043.0
2018,Jeollanam-do,11.0,2.2,4.4,-4.2,False,False,18207.0
2018,Jeollanam-do,10.6,2.1,3.9,-3.8,False,False,18207.0
2018,Jeollanam-do,8.7,2.3,4.5,-1.9,False,False,18207.0
2018,Jeollanam-do,9.5,2.2,4.1,-3.2,False,False,18207.0
2018,Jeollanam-do,8.4,2.0,4.5,-2.4,False,False,18207.0
2018,Jeollanam-do,8.3,2.1,4.1,-2.6,False,False,18207.0
2018,Jeollanam-do,8.3,2.3,3.9,-2.6,False,False,18207.0
2018,Jeollanam-do,9.0,2.3,3.6,-3.3,False,False,18207.0
2018,Jeollanam-do,8.6,1.9,5.5,-2.7,False,False,18207.0
2018,Jeollanam-do,9.0,2.7,4.1,-3.3,False,False,18207.0
2018,Jeollanam-do,9.4,2.5,4.1,-3.9,False,False,18207.0
2018,Jeollanam-do,9.4,2.1,4.7,-4.4,False,False,18207.0
2019,Jeollanam-do,10.2,2.2,4.7,-3.1,False,False,19072.0
2019,Jeollanam-do,9.2,2.3,4.3,-2.8,False,False,19072.0
2019,Jeollanam-do,9.3,2.2,4.1,-3.2,False,False,19072.0
2019,Jeollanam-do,8.5,2.2,4.1,-2.5,False,False,19072.0
2019,Jeollanam-do,9.1,2.3,4.3,-3.2,False,False,19072.0
2019,Jeollanam-do,8.6,2.1,3.5,-3.1,False,False,19072.0
2019,Jeollanam-do,8.2,2.4,3.9,-2.5,False,False,19072.0
2019,Jeollanam-do,8.4,2.2,3.2,-3.0,False,False,19072.0
2019,Jeollanam-do,8.6,2.2,3.1,-2.7,False,False,19072.0
2019,Jeollanam-do,9.2,2.5,4.0,-3.6,False,False,19072.0
2019,Jeollanam-do,9.4,2.1,4.1,-4.0,False,False,19072.0
2019,Jeollanam-do,9.6,2.0,4.6,-4.7,False,False,19072.0
2020,Jeollanam-do,10.5,1.9,4.1,-4.4,False,False,19873.0
2020,Jeollanam-do,10.3,2.2,4.5,-4.7,False,False,19873.0
2020,Jeollanam-do,9.4,1.8,3.9,-3.6,False,False,19873.0
2020,Jeollanam-do,9.5,1.9,3.3,-4.2,False,False,19873.0
2020,Jeollanam-do,9.1,2.0,3.4,-4.0,False,False,19873.0
2020,Jeollanam-do,8.7,2.3,3.6,-3.6,False,False,19873.0
2020,Jeollanam-do,8.5,2.3,3.2,-3.0,False,False,19873.0
2020,Jeollanam-do,9.0,1.8,2.8,-3.7,False,False,19873.0
2020,Jeollanam-do,9.4,2.4,5.5,-4.0,False,False,19873.0
2020,Jeollanam-do,9.7,2.3,3.1,-4.9,False,False,19873.0
2020,Jeollanam-do,9.3,2.2,3.4,-4.5,False,False,19873.0
2020,Jeollanam-do,10.1,2.3,3.6,-5.7,False,False,19873.0
2021,Jeollanam-do,10.0,2.0,5.1,-4.4,False,False,20779.0
2021,Jeollanam-do,9.2,1.8,3.6,-4.4,False,False,20779.0
2021,Jeollanam-do,9.7,2.0,3.7,-5.0,False,False,20779.0
2021,Jeollanam-do,9.4,2.1,3.3,-4.8,False,False,20779.0
2021,Jeollanam-do,8.7,2.0,3.2,-4.0,False,False,20779.0
2021,Jeollanam-do,9.3,2.1,3.1,-4.9,False,False,20779.0
2021,Jeollanam-do,8.7,2.2,2.9,-3.9,False,False,20779.0
2021,Jeollanam-do,9.3,2.1,3.1,-4.6,False,False,20779.0
2021,Jeollanam-do,9.5,2.1,5.5,-4.8,False,False,20779.0
2021,Jeollanam-do,10.2,1.9,5.5,2.9,False,False,20779.0
2021,Jeollanam-do,10.3,2.2,3.5,2.9,False,False,20779.0
2021,Jeollanam-do,10.3,2.1,3.8,2.9,False,False,20779.0
2022,Jeollanam-do,10.5,1.9,4.0,-5.3,False,False,22298.0
2022,Jeollanam-do,11.6,1.7,3.8,2.9,False,False,22298.0
2022,Jeollanam-do,5.6,2.1,3.4,2.9,False,False,22298.0
2022,Jeollanam-do,5.6,1.8,3.4,2.9,False,False,22298.0
2022,Jeollanam-do,10.4,1.9,3.3,2.9,False,False,22298.0
2022,Jeollanam-do,9.1,2.0,3.2,-5.4,False,False,22298.0
2002,Sejong,,,,,,,21237.105263157893
2003,Sejong,,,,,,,21237.105263157893
2004,Sejong,,,,,,,21237.105263157893
2005,Sejong,,,,,,,21237.105263157893
2006,Sejong,,,,,,,21237.105263157893
2007,Sejong,,,,,,,21237.105263157893
2008,Sejong,,,,,,,21237.105263157893
2009,Sejong,,,,,,,21237.105263157893
2010,Sejong,,,,,,,21237.105263157893
2011,Sejong,,,,,,,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False,21237.105263157893
2012,Sejong,7.5,2.5,6.6,3.0,False,False,21237.105263157893
2012,Sejong,7.9,2.6,4.5,2.3,False,False,21237.105263157893
2012,Sejong,7.8,1.6,5.4,3.3,False,False,21237.105263157893
2012,Sejong,8.1,1.7,6.1,1.4,False,False,21237.105263157893
2012,Sejong,7.4,1.7,8.9,4.0,False,False,21237.105263157893
2013,Sejong,8.8,2.9,6.7,3.1,False,False,17607.0
2013,Sejong,6.8,2.3,6.1,5.2,False,False,17607.0
2013,Sejong,9.3,1.4,6.2,-0.3,False,False,17607.0
2013,Sejong,7.0,2.2,5.8,1.3,False,False,17607.0
2013,Sejong,6.4,2.4,6.7,2.3,False,False,17607.0
2013,Sejong,6.3,2.2,7.1,2.7,False,False,17607.0
2013,Sejong,5.6,2.3,6.1,4.8,False,False,17607.0
2013,Sejong,5.8,2.3,6.1,3.6,False,False,17607.0
2013,Sejong,5.9,1.9,4.3,6.0,False,False,17607.0
2013,Sejong,6.8,3.0,6.5,2.0,False,False,17607.0
2013,Sejong,6.9,2.4,6.5,2.3,False,False,17607.0
2013,Sejong,8.3,1.8,8.6,-1.7,False,False,17607.0
2014,Sejong,8.0,2.2,5.6,2.3,False,False,22944.0
2014,Sejong,8.0,1.9,6.1,2.0,False,False,22944.0
2014,Sejong,7.1,2.2,6.2,3.1,False,False,22944.0
2014,Sejong,6.9,2.6,6.2,3.7,False,False,22944.0
2014,Sejong,5.3,1.9,6.8,3.7,False,False,22944.0
2014,Sejong,5.3,1.7,5.8,3.6,False,False,22944.0
2014,Sejong,6.2,2.3,6.8,4.2,False,False,22944.0
2014,Sejong,6.5,2.1,5.8,5.2,False,False,22944.0
2014,Sejong,5.0,2.5,5.2,6.2,False,False,22944.0
2014,Sejong,5.7,2.2,9.5,5.9,False,False,22944.0
2014,Sejong,5.7,1.9,6.9,4.5,False,False,22944.0
2014,Sejong,7.6,1.9,5.5,0.1,False,False,22944.0
2015,Sejong,6.0,1.6,10.1,9.7,False,False,21957.0
2015,Sejong,7.6,1.5,7.5,6.6,False,False,21957.0
2015,Sejong,6.0,2.7,7.7,7.9,False,False,21957.0
2015,Sejong,5.0,1.8,8.4,9.8,False,False,21957.0
2015,Sejong,5.2,1.8,9.0,8.7,False,False,21957.0
2015,Sejong,4.7,2.3,6.6,11.3,False,False,21957.0
2015,Sejong,4.9,1.8,7.7,9.3,False,False,21957.0
2015,Sejong,4.9,2.2,6.8,9.4,False,False,21957.0
2015,Sejong,4.1,1.4,5.6,11.4,False,False,21957.0
2015,Sejong,5.3,1.4,7.3,8.9,False,False,21957.0
2015,Sejong,6.2,1.9,7.9,8.4,False,False,21957.0
2015,Sejong,4.3,1.7,5.5,10.3,False,False,21957.0
2016,Sejong,5.3,1.4,9.0,10.6,False,False,21000.0
2016,Sejong,6.1,2.3,6.5,10.1,False,False,21000.0
2016,Sejong,4.7,1.8,6.2,11.5,False,False,21000.0
2016,Sejong,4.2,1.4,7.6,10.9,False,False,21000.0
2016,Sejong,4.3,1.6,8.4,9.3,False,False,21000.0
2016,Sejong,4.4,2.3,7.3,11.3,False,False,21000.0
2016,Sejong,3.8,1.9,5.5,9.5,False,False,21000.0
2016,Sejong,4.7,1.7,6.5,9.0,False,False,21000.0
2016,Sejong,3.9,2.3,5.8,11.1,False,False,21000.0
2016,Sejong,4.9,1.5,6.5,8.3,False,False,21000.0
2016,Sejong,4.8,1.7,6.3,9.2,False,False,21000.0
2016,Sejong,5.1,2.3,9.1,6.9,False,False,21000.0
2017,Sejong,5.6,2.3,6.6,10.7,False,False,21404.0
2017,Sejong,5.1,2.0,7.1,8.7,False,False,21404.0
2017,Sejong,4.5,1.9,6.5,9.9,False,False,21404.0
2017,Sejong,4.9,1.5,5.0,8.3,False,False,21404.0
2017,Sejong,4.2,2.3,8.3,9.7,False,False,21404.0
2017,Sejong,3.4,2.0,7.2,9.4,False,False,21404.0
2017,Sejong,3.8,2.1,5.2,8.4,False,False,21404.0
2017,Sejong,4.0,1.9,5.9,10.1,False,False,21404.0
2017,Sejong,3.7,2.2,5.4,10.9,False,False,21404.0
2017,Sejong,5.0,1.9,4.3,7.8,False,False,21404.0
2017,Sejong,4.4,1.7,9.3,7.3,False,False,21404.0
2017,Sejong,4.8,2.1,8.7,7.1,False,False,21404.0
2018,Sejong,5.6,2.0,8.0,8.9,False,False,20990.0
2018,Sejong,4.3,1.4,6.1,9.7,False,False,20990.0
2018,Sejong,4.3,1.8,7.6,8.7,False,False,20990.0
2018,Sejong,3.8,1.8,5.8,9.0,False,False,20990.0
2018,Sejong,3.8,1.6,8.9,8.2,False,False,20990.0
