Year,Region,Birth_rate,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity
2011,Chungcheongbuk-do,10.35,6.6,2.4,6.3,3.8,False,False
2011,Chungcheongnam-do,10.87,6.7,2.3,6.4,4.1,False,False
2011,Daegu,8.89,5.2,1.8,5.4,3.7,False,True
2011,Daejeon,10.93,4.4,1.8,6.1,6.5,False,True
2011,Gangwon-do,9.03,7.1,2.2,5.5,1.9,False,False
2011,Gwangju,10.67,4.6,1.8,6.3,6.1,False,True
2011,Gyeonggi-do,11.32,4.2,2.5,6.7,7.1,True,True
2011,Gyeongsangbuk-do,9.91,8.1,2.0,5.8,1.8,False,False
2011,Gyeongsangnam-do,10.95,6.0,2.2,6.2,5.0,False,False
2011,Incheon,10.01,4.8,2.3,6.5,5.2,True,True
2011,Jeju,10.64,5.2,2.7,7.4,5.4,False,False
2011,Jeollabuk-do,9.23,7.1,2.3,5.5,2.1,False,False
2011,Jeollanam-do,9.56,8.4,2.1,5.4,1.2,False,False
2011,Seoul,9.56,4.0,2.0,6.8,5.5,True,True
2011,Ulsan,11.51,4.1,2.1,6.9,7.4,False,True
2011,Whole country,10.18,5.2,2.3,6.5,4.9,False,False
2011,Busan,8.23,5.4,2.0,5.1,2.8,False,True
2011,Chungcheongbuk-do,9.94,6.3,2.3,6.2,3.6,False,False
2011,Chungcheongnam-do,10.16,6.7,2.2,6.3,3.5,False,False
2011,Daegu,9.0,5.0,1.8,5.1,4.0,False,True
2011,Daejeon,10.27,4.3,1.8,6.8,6.0,False,True
2011,Gangwon-do,8.57,6.9,2.0,5.3,1.7,False,False
2011,Gwangju,10.2,4.5,1.8,6.0,5.7,False,True
2011,Gyeonggi-do,10.65,4.1,2.2,6.5,6.5,True,True
2011,Gyeongsangbuk-do,9.34,7.6,1.8,5.8,1.8,False,False
2011,Gyeongsangnam-do,10.85,6.3,2.0,6.0,4.5,False,False
2011,Incheon,10.21,4.5,2.4,6.6,5.7,True,True
2011,Jeju,10.53,5.6,2.1,5.9,5.0,False,False
2011,Jeollabuk-do,9.11,7.2,1.8,5.7,1.9,False,False
2011,Jeollanam-do,8.76,8.9,1.9,5.6,-0.1,False,False
2011,Seoul,9.41,4.0,1.8,6.4,5.4,True,True
2011,Ulsan,10.96,3.8,2.0,5.9,7.1,False,True
2011,Whole country,9.81,5.2,2.1,6.2,4.6,False,False
2011,Busan,7.83,5.5,2.1,6.3,2.3,False,True
2011,Chungcheongbuk-do,9.02,6.9,2.5,7.0,2.1,False,False
2011,Chungcheongnam-do,9.86,6.6,2.3,7.4,3.3,False,False
2011,Daegu,7.88,5.0,1.9,6.0,2.9,False,True
2011,Daejeon,10.03,4.0,2.0,6.7,6.1,False,True
2011,Gangwon-do,8.32,6.7,2.3,6.1,1.6,False,False
2011,Gwangju,9.02,4.4,1.7,6.8,4.6,False,True
2011,Gyeonggi-do,10.17,4.1,2.4,7.2,6.0,True,True
2011,Gyeongsangbuk-do,8.82,7.8,1.9,6.5,1.0,False,False
2011,Gyeongsangnam-do,9.79,5.8,2.2,7.0,4.0,False,False
2011,Incheon,9.04,4.6,2.0,6.6,4.4,True,True
2011,Jeju,10.26,5.1,2.0,6.3,5.1,False,False
2011,Jeollabuk-do,8.38,6.9,2.1,5.9,1.5,False,False
2011,Jeollanam-do,8.08,8.4,2.3,6.1,-0.3,False,False
2011,Seoul,8.76,3.9,2.0,7.5,4.8,True,True
2011,Ulsan,10.01,3.6,2.0,7.5,6.4,False,True
2011,Whole country,9.16,5.1,2.2,7.1,4.1,False,False
2011,Busan,7.77,5.4,2.3,6.3,2.4,False,True
2011,Chungcheongbuk-do,9.11,6.6,2.2,6.2,2.5,False,False
2011,Chungcheongnam-do,9.15,6.6,2.4,6.3,2.6,False,False
2011,Daegu,7.64,4.8,2.0,6.0,2.8,False,True
2011,Daejeon,9.57,4.2,2.3,6.6,5.3,False,True
2011,Gangwon-do,7.78,6.9,2.3,5.8,0.8,False,False
2011,Gwangju,9.23,4.2,1.9,6.1,5.1,False,True
2011,Gyeonggi-do,9.85,4.0,2.5,6.9,5.8,True,True
2011,Gyeongsangbuk-do,8.98,7.2,2.2,6.2,1.8,False,False
2011,Gyeongsangnam-do,9.54,5.9,2.3,6.5,3.6,False,False
2011,Incheon,8.8,4.2,2.6,6.7,4.6,True,True
2011,Jeju,8.26,4.7,2.0,7.3,3.6,False,False
2011,Jeollabuk-do,8.55,7.6,2.4,5.5,1.0,False,False
2011,Jeollanam-do,8.36,8.0,2.4,5.5,0.3,False,False
2011,Seoul,8.48,3.9,2.1,7.3,4.6,True,True
2011,Ulsan,9.81,3.9,2.0,7.7,5.9,False,True
2011,Whole country,8.93,5.0,2.4,6.8,3.9,False,False
2011,Busan,7.39,5.1,1.9,4.8,2.3,False,True
2011,Chungcheongbuk-do,9.25,5.9,2.3,4.7,3.4,False,False
2011,Chungcheongnam-do,9.47,6.3,2.4,5.1,3.2,False,False
2011,Daegu,7.7,4.5,1.9,4.7,3.2,False,True
2011,Daejeon,9.37,3.6,2.2,5.5,5.8,False,True
2011,Gangwon-do,8.76,6.8,2.2,5.4,2.0,False,False
2011,Gwangju,9.42,4.1,2.0,4.9,5.3,False,True
2011,Gyeonggi-do,9.84,3.9,2.5,5.7,6.0,True,True
2011,Gyeongsangbuk-do,8.42,7.1,2.1,4.8,1.4,False,False
2011,Gyeongsangnam-do,9.35,5.6,2.1,4.9,3.8,False,False
2011,Incheon,9.14,4.2,2.2,5.4,5.0,True,True
2011,Jeju,10.06,5.1,2.2,4.6,5.0,False,False
2011,Jeollabuk-do,8.05,6.6,2.3,4.4,1.5,False,False
2011,Jeollanam-do,8.68,7.4,2.1,4.4,1.2,False,False
2011,Seoul,8.61,3.7,1.9,6.1,4.9,True,True
2011,Ulsan,9.85,3.8,2.2,5.7,6.1,False,True
2011,Whole country,8.97,4.8,2.2,5.5,4.2,False,False
2011,Busan,7.9,5.4,2.2,5.4,2.5,False,True
2011,Chungcheongbuk-do,9.61,6.4,2.8,5.4,3.2,False,False
2011,Chungcheongnam-do,9.92,6.4,2.3,5.8,3.6,False,False
2011,Daegu,8.2,4.6,1.6,5.6,3.6,False,True
2011,Daejeon,9.69,4.1,1.9,6.0,5.6,False,True
2011,Gangwon-do,7.5,6.9,2.6,4.4,0.6,False,False
2011,Gwangju,9.22,4.2,2.0,6.0,5.0,False,True
2011,Gyeonggi-do,10.26,4.0,2.5,6.7,6.3,True,True
2011,Gyeongsangbuk-do,9.02,7.0,1.9,5.4,2.0,False,False
2011,Gyeongsangnam-do,9.67,5.5,2.1,5.9,4.2,False,False
2011,Incheon,9.62,4.4,2.4,6.7,5.3,True,True
2011,Jeju,9.04,5.2,2.3,5.7,3.8,False,False
2011,Jeollabuk-do,8.42,6.9,2.3,5.0,1.5,False,False
2011,Jeollanam-do,8.37,7.8,2.1,4.8,0.6,False,False
2011,Seoul,8.86,3.8,2.1,7.2,5.0,True,True
2011,Ulsan,9.85,3.6,2.1,6.2,6.2,False,True
2011,Whole country,9.24,4.9,2.3,6.3,4.4,False,False
2011,Busan,8.06,5.4,2.3,4.1,2.7,False,True
2011,Chungcheongbuk-do,10.17,6.2,2.5,4.5,4.0,False,False
2011,Chungcheongnam-do,9.74,6.3,2.3,4.8,3.5,False,False
2011,Daegu,8.73,4.6,2.1,3.9,4.2,False,True
2011,Daejeon,9.47,3.6,2.1,5.0,5.9,False,True
2011,Gangwon-do,7.55,6.4,2.5,4.3,1.2,False,False
2011,Gwangju,9.69,4.8,2.2,4.4,4.9,False,True
2011,Gyeonggi-do,10.36,3.9,2.6,5.4,6.4,True,True
2011,Gyeongsangbuk-do,9.19,7.0,2.0,4.4,2.1,False,False
2011,Gyeongsangnam-do,10.1,5.7,2.3,4.6,4.4,False,False
2011,Incheon,9.63,4.6,2.6,5.1,5.0,True,True
2011,Jeju,9.61,5.6,2.6,4.3,4.0,False,False
2011,Jeollabuk-do,8.69,6.5,2.3,4.3,2.2,False,False
2011,Jeollanam-do,8.61,8.7,2.2,4.1,-0.1,False,False
2011,Seoul,9.13,3.8,2.2,5.8,5.3,True,True
2011,Ulsan,10.37,3.8,2.3,5.0,6.5,False,True
2011,Whole country,9.45,4.9,2.4,5.1,4.5,False,False
2011,Busan,7.49,5.5,2.0,5.2,2.0,False,True
2011,Chungcheongbuk-do,9.39,6.5,2.5,6.2,2.9,False,False
2011,Chungcheongnam-do,9.14,7.1,2.4,5.9,2.0,False,False
2011,Daegu,8.15,4.9,1.8,5.0,3.3,False,True
2011,Daejeon,10.02,4.4,2.2,6.2,5.6,False,True
2011,Gangwon-do,7.51,6.9,2.6,5.2,0.6,False,False
2011,Gwangju,9.16,4.7,2.2,5.7,4.4,False,True
2011,Gyeonggi-do,9.87,4.1,2.3,6.2,5.8,True,True
2011,Gyeongsangbuk-do,8.33,7.4,1.9,5.4,0.9,False,False
2011,Gyeongsangnam-do,9.36,6.0,2.1,5.7,3.3,False,False
2011,Incheon,9.12,4.6,2.9,6.3,4.5,True,True
2011,Jeju,8.96,5.1,2.6,5.4,3.9,False,False
2011,Jeollabuk-do,8.35,7.1,2.4,5.3,1.3,False,False
2011,Jeollanam-do,8.53,8.4,2.1,4.7,0.1,False,False
2011,Seoul,8.85,3.9,1.9,6.6,4.9,True,True
2011,Ulsan,9.62,4.2,2.2,6.3,5.4,False,True
2011,Whole country,9.0,5.1,2.3,6.1,3.9,False,False
2011,Busan,7.57,5.6,2.2,6.7,2.0,False,True
2011,Chungcheongbuk-do,8.82,6.6,2.5,7.2,2.2,False,False
2011,Chungcheongnam-do,9.14,7.0,2.6,7.5,2.1,False,False
2011,Daegu,8.18,5.0,2.2,6.4,3.2,False,True
2011,Daejeon,9.07,4.5,2.4,7.4,4.6,False,True
2011,Gangwon-do,7.92,6.8,2.6,6.6,1.1,False,False
2011,Gwangju,9.09,4.3,2.2,7.3,4.7,False,True
2011,Gyeonggi-do,10.08,4.1,2.6,7.9,6.0,True,True
2011,Gyeongsangbuk-do,8.49,7.5,2.3,7.0,1.0,False,False
2011,Gyeongsangnam-do,9.42,6.1,2.4,7.1,3.3,False,False
2011,Incheon,9.27,4.6,2.9,7.9,4.7,True,True
2011,Jeju,9.89,5.6,3.3,6.8,4.3,False,False
2011,Jeollabuk-do,8.24,7.1,2.6,6.5,1.1,False,False
2011,Jeollanam-do,8.21,8.4,2.4,5.8,-0.2,False,False
2011,Seoul,8.86,4.1,2.3,8.3,4.7,True,True
2011,Ulsan,9.95,4.2,1.9,8.8,5.7,False,True
2011,Whole country,9.05,5.2,2.5,7.6,3.9,False,False
2011,Busan,6.66,5.9,2.3,8.0,0.8,False,True
2011,Chungcheongbuk-do,8.15,7.0,2.3,8.6,1.1,False,False
2011,Chungcheongnam-do,8.32,7.1,2.4,8.8,1.2,False,False
2011,Daegu,7.18,5.1,2.0,7.7,2.1,False,True
2011,Daejeon,8.15,4.7,2.1,9.3,3.4,False,True
2011,Gangwon-do,7.19,7.0,2.4,7.0,0.2,False,False
2011,Gwangju,7.45,4.9,2.1,8.3,2.5,False,True
2011,Gyeonggi-do,8.66,4.2,2.6,9.2,4.4,True,True
2011,Gyeongsangbuk-do,7.94,7.6,2.1,8.5,0.3,False,False
2011,Gyeongsangnam-do,8.69,6.1,2.3,9.0,2.6,False,False
2011,Incheon,8.04,4.6,2.7,8.8,3.4,True,True
2011,Jeju,9.86,5.3,3.1,7.9,4.6,False,False
2011,Jeollabuk-do,7.05,7.0,2.4,7.5,0.1,False,False
2011,Jeollanam-do,7.22,8.8,2.3,7.3,-1.6,False,False
2011,Seoul,7.76,4.1,2.2,9.9,3.6,True,True
2011,Ulsan,8.6,4.1,2.2,10.0,4.6,False,True
2011,Whole country,7.97,5.3,2.4,9.0,2.7,False,False
2012,Busan,8.6,6.5,2.0,6.7,2.1,False,True
2012,Chungcheongbuk-do,10.7,7.3,1.9,6.3,3.4,False,False
2012,Chungcheongnam-do,11.07,6.9,2.1,6.5,4.2,False,False
2012,Daegu,9.13,5.1,1.8,6.7,4.0,False,True
2012,Daejeon,11.09,5.2,2.0,7.0,5.8,False,True
2012,Gangwon-do,8.24,7.6,2.1,5.6,0.6,False,False
2012,Gwangju,11.13,4.5,1.8,6.6,6.6,False,True
2012,Gyeonggi-do,11.54,4.5,2.2,6.9,7.0,True,True
2012,Gyeongsangbuk-do,10.22,8.1,1.9,5.9,2.1,False,False
2012,Gyeongsangnam-do,11.11,6.5,2.0,7.3,4.6,False,False
2012,Incheon,10.84,4.7,2.5,6.6,6.1,True,True
2012,Jeju,10.87,6.2,2.6,6.8,4.7,False,False
2012,Jeollabuk-do,10.14,7.7,1.9,6.0,2.5,False,False
2012,Jeollanam-do,10.87,9.4,1.9,5.9,1.4,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,10.25,4.4,1.9,7.0,5.9,True,True
2012,Ulsan,11.11,4.6,2.3,8.3,6.5,False,True
2012,Whole country,10.57,5.6,2.1,6.9,4.9,False,False
2012,Busan,8.81,6.9,2.3,5.7,1.9,False,True
2012,Chungcheongbuk-do,10.14,7.7,2.4,6.4,2.4,False,False
2012,Chungcheongnam-do,10.71,7.7,2.3,6.0,3.0,False,False
2012,Daegu,9.19,5.9,2.0,5.8,3.3,False,True
2012,Daejeon,10.52,4.8,2.1,6.3,5.7,False,True
2012,Gangwon-do,9.12,8.9,2.5,5.4,0.2,False,False
2012,Gwangju,11.48,5.9,2.2,6.2,5.6,False,True
2012,Gyeonggi-do,11.08,4.9,2.5,6.3,6.1,True,True
2012,Gyeongsangbuk-do,9.9,9.9,2.1,6.2,0.0,False,False
2012,Gyeongsangnam-do,10.57,7.2,2.1,6.3,3.4,False,False
2012,Incheon,10.05,5.2,2.9,6.4,4.9,True,True
2012,Jeju,11.59,6.8,2.5,7.1,4.8,False,False
2012,Jeollabuk-do,9.18,9.1,2.2,5.7,0.1,False,False
2012,Jeollanam-do,9.21,11.1,2.2,5.6,-1.9,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,9.8,4.7,2.0,6.7,5.1,True,True
2012,Ulsan,11.24,4.8,2.1,6.8,6.4,False,True
2012,Whole country,10.2,6.3,2.4,6.4,3.9,False,False
2012,Busan,8.77,6.2,2.2,5.4,2.6,False,True
2012,Chungcheongbuk-do,10.54,7.0,2.1,5.9,3.5,False,False
2012,Chungcheongnam-do,10.87,7.1,2.3,6.5,3.8,False,False
2012,Daegu,8.9,5.5,1.9,5.2,3.4,False,True
2012,Daejeon,10.6,4.4,2.0,6.8,6.2,False,True
2012,Gangwon-do,8.68,7.5,2.3,5.6,1.2,False,False
2012,Gwangju,10.42,5.2,2.0,6.1,5.3,False,True
2012,Gyeonggi-do,10.95,4.6,2.3,6.8,6.4,True,True
2012,Gyeongsangbuk-do,9.91,8.4,2.1,6.0,1.6,False,False
2012,Gyeongsangnam-do,10.66,6.6,2.1,5.9,4.1,False,False
2012,Incheon,10.58,4.8,2.7,6.6,5.8,True,True
2012,Jeju,11.32,6.8,2.4,8.1,4.5,False,False
2012,Jeollabuk-do,8.8,8.0,2.2,6.0,0.8,False,False
2012,Jeollanam-do,9.03,9.3,1.8,5.8,-0.2,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,9.79,4.3,2.0,7.1,5.4,True,True
2012,Ulsan,11.66,4.3,2.4,6.8,7.4,False,True
2012,Whole country,10.15,5.6,2.2,6.6,4.5,False,False
2012,Busan,8.25,5.7,2.0,6.1,2.6,False,True
2012,Chungcheongbuk-do,9.91,6.8,1.9,6.2,3.1,False,False
2012,Chungcheongnam-do,9.29,6.8,2.1,6.6,2.5,False,False
2012,Daegu,9.2,5.1,1.9,5.7,4.1,False,True
2012,Daejeon,10.59,4.3,1.7,7.1,6.2,False,True
2012,Gangwon-do,8.06,7.5,2.2,5.9,0.6,False,False
2012,Gwangju,9.95,4.5,1.8,6.2,5.4,False,True
2012,Gyeonggi-do,10.52,4.4,2.1,6.7,6.2,True,True
2012,Gyeongsangbuk-do,9.2,7.8,1.9,6.3,1.4,False,False
2012,Gyeongsangnam-do,10.66,6.5,2.0,6.3,4.1,False,False
2012,Incheon,9.95,4.7,2.3,6.4,5.3,True,True
2012,Jeju,10.84,5.5,2.0,7.0,5.3,False,False
2012,Jeollabuk-do,9.08,7.4,2.2,5.7,1.7,False,False
2012,Jeollanam-do,8.81,9.1,1.8,5.5,-0.3,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,9.32,4.1,1.8,7.3,5.2,True,True
2012,Ulsan,11.28,3.9,2.3,7.5,7.4,False,True
2012,Whole country,9.73,5.4,2.1,6.7,4.4,False,False
2012,Busan,7.75,5.7,2.0,5.9,2.0,False,True
2012,Chungcheongbuk-do,9.35,7.0,2.2,5.6,2.4,False,False
2012,Chungcheongnam-do,9.32,6.5,2.4,5.9,2.8,False,False
2012,Daegu,8.33,4.8,2.2,5.5,3.5,False,True
2012,Daejeon,9.79,3.9,2.0,6.3,5.9,False,True
2012,Gangwon-do,7.46,6.7,2.2,5.1,0.7,False,False
2012,Gwangju,9.08,4.4,2.2,5.5,4.7,False,True
2012,Gyeonggi-do,10.13,4.0,2.4,6.6,6.1,True,True
2012,Gyeongsangbuk-do,8.77,7.4,2.4,5.9,1.4,False,False
2012,Gyeongsangnam-do,9.75,5.9,2.5,6.1,3.8,False,False
2012,Incheon,9.54,4.4,2.8,6.5,5.1,True,True
2012,Jeju,10.97,5.2,2.2,6.1,5.7,False,False
2012,Jeollabuk-do,8.67,6.9,2.2,5.2,1.8,False,False
2012,Jeollanam-do,8.8,8.6,2.3,4.8,0.2,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,8.94,3.9,2.2,7.3,5.0,True,True
2012,Ulsan,9.89,3.8,2.5,7.0,6.1,False,True
2012,Whole country,9.24,5.1,2.4,6.5,4.2,False,False
2012,Busan,7.62,5.4,2.3,5.8,2.2,False,True
2012,Chungcheongbuk-do,9.2,6.0,2.2,5.7,3.2,False,False
2012,Chungcheongnam-do,9.33,6.2,2.3,5.9,3.1,False,False
2012,Daegu,8.61,4.5,2.2,5.3,4.1,False,True
2012,Daejeon,9.79,4.0,2.0,6.1,5.8,False,True
2012,Gangwon-do,8.38,6.6,2.2,5.4,1.8,False,False
2012,Gwangju,9.27,4.4,1.9,5.8,4.9,False,True
2012,Gyeonggi-do,10.11,4.0,2.5,6.4,6.1,True,True
2012,Gyeongsangbuk-do,8.57,7.1,2.2,5.7,1.5,False,False
2012,Gyeongsangnam-do,9.64,5.6,2.2,6.1,4.0,False,False
2012,Incheon,9.78,4.5,2.5,6.2,5.3,True,True
2012,Jeju,9.21,5.0,3.1,5.6,4.2,False,False
2012,Jeollabuk-do,8.21,7.0,2.2,5.5,1.2,False,False
2012,Jeollanam-do,8.52,7.7,2.3,5.3,0.8,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,9.07,3.9,2.0,6.8,5.2,True,True
2012,Ulsan,9.91,3.8,2.6,6.4,6.1,False,True
2012,Whole country,9.25,4.9,2.4,6.3,4.3,False,False
2012,Busan,7.99,5.1,2.2,5.4,2.9,False,True
2012,Chungcheongbuk-do,9.98,5.8,2.4,5.2,4.1,False,False
2012,Chungcheongnam-do,10.01,6.3,2.3,5.5,3.7,False,False
2012,Daegu,8.34,4.7,2.0,4.6,3.6,False,True
2012,Daejeon,9.67,3.9,2.1,5.5,5.8,False,True
2012,Gangwon-do,8.06,6.5,2.7,5.0,1.6,False,False
2012,Gwangju,9.67,4.2,2.1,4.9,5.5,False,True
2012,Gyeonggi-do,10.19,3.9,2.5,5.9,6.2,True,True
2012,Gyeongsangbuk-do,9.28,6.9,2.1,5.1,2.4,False,False
2012,Gyeongsangnam-do,9.61,5.5,2.5,5.5,4.2,False,False
2012,Incheon,9.64,4.3,3.0,6.1,5.4,True,True
2012,Jeju,9.77,4.9,2.5,5.1,4.8,False,False
2012,Jeollabuk-do,8.68,6.7,1.8,4.6,2.0,False,False
2012,Jeollanam-do,8.55,7.9,2.3,4.2,0.7,False,False
2012,Sejong,11.642436974789916,4.931092436974789,1.7823529411764705,6.330252100840336,6.709243697478992,False,False
2012,Seoul,9.19,3.7,2.1,6.2,5.5,True,True
2012,Ulsan,10.12,3.7,2.6,6.4,6.5,False,True
2012,Whole country,9.41,4.8,2.4,5.7,4.6,False,False
2012,Busan,8.39,5.3,2.1,5.0,3.1,False,True
2012,Chungcheongbuk-do,9.99,6.2,2.2,5.2,3.8,False,False
2012,Chungcheongnam-do,9.86,6.4,2.2,5.4,3.4,False,False
2012,Daegu,8.89,4.5,1.9,5.2,4.4,False,True
2012,Daejeon,9.77,4.0,2.2,5.6,5.7,False,True
2012,Gangwon-do,8.21,6.8,2.4,4.3,1.4,False,False
2012,Gwangju,9.84,4.7,2.2,5.4,5.1,False,True
2012,Gyeonggi-do,10.69,4.1,2.5,5.9,6.6,True,True
2012,Gyeongsangbuk-do,9.06,6.8,2.2,4.9,2.3,False,False
2012,Gyeongsangnam-do,10.02,5.5,2.4,5.3,4.5,False,False
2012,Incheon,10.07,4.6,2.5,5.8,5.5,True,True
2012,Jeju,9.9,5.2,2.9,4.7,4.7,False,False
2012,Jeollabuk-do,8.88,6.7,2.0,4.6,2.2,False,False
2012,Jeollanam-do,8.94,7.7,2.1,4.2,1.2,False,False
2012,Sejong,10.44,7.5,2.5,6.6,3.0,False,False
2012,Seoul,9.49,4.1,2.1,6.3,5.4,True,True
2012,Ulsan,10.96,3.9,2.1,5.9,7.0,False,True
2012,Whole country,9.72,5.0,2.3,5.7,4.8,False,False
2012,Busan,8.68,5.7,2.2,3.8,3.0,False,True
2012,Chungcheongbuk-do,10.1,6.4,2.3,4.4,3.7,False,False
2012,Chungcheongnam-do,10.59,6.2,2.4,4.5,4.4,False,False
2012,Daegu,9.13,4.6,2.0,3.5,4.5,False,True
2012,Daejeon,10.66,4.1,1.7,4.2,6.6,False,True
2012,Gangwon-do,8.97,6.7,2.1,3.7,2.3,False,False
2012,Gwangju,10.57,4.6,1.7,4.1,6.0,False,True
2012,Gyeonggi-do,11.18,3.9,2.3,4.9,7.2,True,True
2012,Gyeongsangbuk-do,9.46,7.0,2.0,3.6,2.5,False,False
2012,Gyeongsangnam-do,10.54,5.9,2.2,3.8,4.6,False,False
2012,Incheon,10.54,4.3,2.6,4.8,6.3,True,True
2012,Jeju,10.51,6.0,2.4,4.0,4.5,False,False
2012,Jeollabuk-do,8.66,6.6,2.0,3.4,2.1,False,False
2012,Jeollanam-do,9.29,8.3,2.3,3.6,1.0,False,False
2012,Sejong,10.2,7.9,2.6,4.5,2.3,False,False
2012,Seoul,9.62,3.8,1.9,5.2,5.9,True,True
2012,Ulsan,11.59,3.8,2.0,4.2,7.8,False,True
2012,Whole country,10.1,4.9,2.2,4.6,5.2,False,False
2012,Busan,8.58,5.9,2.1,5.4,2.7,False,True
2012,Chungcheongbuk-do,10.27,6.9,2.3,5.5,3.4,False,False
2012,Chungcheongnam-do,9.98,7.4,2.3,6.4,2.6,False,False
2012,Daegu,8.81,4.8,2.1,5.2,4.1,False,True
2012,Daejeon,10.02,4.5,2.0,6.3,5.5,False,True
2012,Gangwon-do,8.32,7.5,2.5,5.7,0.9,False,False
2012,Gwangju,10.21,4.7,2.1,5.3,5.5,False,True
2012,Gyeonggi-do,10.66,4.3,2.6,6.7,6.4,True,True
2012,Gyeongsangbuk-do,9.17,7.8,2.1,5.2,1.3,False,False
2012,Gyeongsangnam-do,10.46,6.3,2.4,5.7,4.2,False,False
2012,Incheon,10.36,4.5,2.4,6.5,5.8,True,True
2012,Jeju,10.16,5.3,2.6,5.0,4.9,False,False
2012,Jeollabuk-do,8.97,7.4,2.0,4.8,1.6,False,False
2012,Jeollanam-do,9.1,9.4,2.4,4.7,-0.3,False,False
2012,Sejong,11.04,7.8,1.6,5.4,3.3,False,False
2012,Seoul,9.41,4.2,1.9,7.3,5.2,True,True
2012,Ulsan,11.23,3.9,2.2,6.4,7.3,False,True
2012,Whole country,9.81,5.4,2.3,6.4,4.4,False,False
2012,Busan,8.14,5.8,2.3,6.7,2.4,False,True
2012,Chungcheongbuk-do,9.04,6.9,2.5,7.0,2.1,False,False
2012,Chungcheongnam-do,9.9,7.1,2.4,7.6,2.8,False,False
2012,Daegu,8.49,5.0,2.1,6.1,3.5,False,True
2012,Daejeon,10.21,4.6,1.9,7.3,5.7,False,True
2012,Gangwon-do,7.7,7.3,2.5,6.1,0.4,False,False
2012,Gwangju,9.13,4.7,2.0,6.4,4.5,False,True
2012,Gyeonggi-do,9.9,4.3,2.5,7.6,5.6,True,True
2012,Gyeongsangbuk-do,8.9,7.9,1.9,6.6,1.0,False,False
2012,Gyeongsangnam-do,9.93,6.5,2.4,6.8,3.5,False,False
2012,Incheon,9.68,4.8,2.7,7.3,4.9,True,True
2012,Jeju,10.26,5.0,2.6,6.9,5.2,False,False
2012,Jeollabuk-do,8.67,7.6,2.3,6.1,1.0,False,False
2012,Jeollanam-do,9.09,8.6,2.1,5.7,0.5,False,False
2012,Sejong,9.57,8.1,1.7,6.1,1.4,False,False
2012,Seoul,9.13,4.0,2.1,8.1,5.1,True,True
2012,Ulsan,10.96,4.1,2.6,8.8,6.9,False,True
2012,Whole country,9.33,5.3,2.4,7.4,4.0,False,False
2012,Busan,6.7,6.2,2.0,7.8,0.5,False,True
2012,Chungcheongbuk-do,7.72,7.0,2.1,8.3,0.8,False,False
2012,Chungcheongnam-do,8.42,7.2,2.2,8.1,1.2,False,False
2012,Daegu,6.71,5.1,1.8,7.1,1.6,False,True
2012,Daejeon,8.8,4.5,1.7,8.9,4.3,False,True
2012,Gangwon-do,6.77,7.4,2.2,7.0,-0.6,False,False
2012,Gwangju,7.81,5.0,2.1,8.1,2.8,False,True
2012,Gyeonggi-do,8.84,4.3,2.1,9.2,4.5,True,True
2012,Gyeongsangbuk-do,7.98,7.7,1.9,7.4,0.3,False,False
2012,Gyeongsangnam-do,8.23,6.5,2.2,8.3,1.7,False,False
2012,Incheon,8.4,4.7,2.5,8.5,3.7,True,True
2012,Jeju,9.73,5.7,2.0,6.5,4.0,False,False
2012,Jeollabuk-do,6.81,7.4,1.8,7.0,-0.6,False,False
2012,Jeollanam-do,7.31,9.0,1.9,6.8,-1.7,False,False
2012,Sejong,11.46,7.4,1.7,8.9,4.0,False,False
2012,Seoul,7.92,4.3,1.9,10.2,3.6,True,True
2012,Ulsan,8.83,3.8,1.9,9.1,5.0,False,True
2012,Whole country,8.03,5.4,2.1,8.7,2.6,False,False
2013,Busan,8.51,6.0,2.0,6.6,2.5,False,True
2013,Chungcheongbuk-do,10.12,6.8,2.2,6.5,3.3,False,False
2013,Chungcheongnam-do,11.39,7.0,2.3,6.5,4.4,False,False
2013,Daegu,9.34,5.5,1.8,6.2,3.8,False,True
2013,Daejeon,11.08,4.6,1.7,7.0,6.5,False,True
2013,Gangwon-do,8.51,7.4,2.3,5.4,1.1,False,False
2013,Gwangju,10.51,5.1,1.9,7.0,5.4,False,True
2013,Gyeonggi-do,11.13,4.6,2.3,6.5,6.6,True,True
2013,Gyeongsangbuk-do,9.84,8.1,1.8,6.4,1.8,False,False
2013,Gyeongsangnam-do,10.87,6.6,2.1,6.9,4.3,False,False
2013,Incheon,10.62,4.5,2.5,6.6,6.1,True,True
2013,Jeju,10.71,6.3,2.8,7.0,4.4,False,False
